attempt,accepted_index,status,reason,raw_path,programmed_delay_ns,measured_separation_ns,residual_ns,reference_edge_time_ns,target_edge_time_ns,sample_interval_ns,timebase,total_samples,pre_trigger_samples,threshold_adc,captured_utc
81,81,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_081.csv,1000000,1000061.666374062,61.66637406195514,7994.512247205125,1008056.1786212671,8.0,3,129000,1000,5000,2026-08-08T23:53:16.426949+00:00
82,82,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_082.csv,1000000,1000060.7812752574,60.78127525735181,7994.410797671592,1008055.192072929,8.0,3,129000,1000,5000,2026-08-08T23:53:16.838267+00:00
83,83,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_083.csv,1000000,1000066.932778765,66.93277876498178,7994.45636446588,1008061.3891432309,8.0,3,129000,1000,5000,2026-08-08T23:53:17.223039+00:00
84,84,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_084.csv,1000000,1000065.008782852,65.00878285197541,7994.712147380541,1008059.7209302326,8.0,3,129000,1000,5000,2026-08-08T23:53:17.625848+00:00
85,85,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_085.csv,1000000,1000062.3759995912,62.37599959119689,7994.410797671592,1008056.7867972628,8.0,3,129000,1000,5000,2026-08-08T23:53:18.017433+00:00
86,86,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_086.csv,1000000,1000060.9844209187,60.984420918743126,7993.748640305747,1008054.7330612245,8.0,3,129000,1000,5000,2026-08-08T23:53:18.423031+00:00
87,87,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_087.csv,1000000,1000063.7721520629,63.77215206285473,7994.763576067431,1008058.5357281303,8.0,3,129000,1000,5000,2026-08-08T23:53:18.823944+00:00
88,88,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_088.csv,1000000,1000060.6091234006,60.60912340064533,7994.123937823834,1008054.7330612245,8.0,3,129000,1000,5000,2026-08-08T23:53:19.229270+00:00
89,89,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_089.csv,1000000,1000066.9114634775,66.91146347753238,7995.290014805067,1008062.2014782826,8.0,3,129000,1000,5000,2026-08-08T23:53:19.625549+00:00
90,90,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_090.csv,1000000,1000063.5305004071,63.53050040709786,7994.70929287456,1008058.2397932817,8.0,3,129000,1000,5000,2026-08-08T23:53:20.026833+00:00
91,91,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_091.csv,1000000,1000060.8920464474,60.89204644737765,7994.467460366418,1008055.3595068138,8.0,3,129000,1000,5000,2026-08-08T23:53:20.423214+00:00
92,92,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_092.csv,1000000,1000060.9487091422,60.94870914216153,7994.410797671592,1008055.3595068138,8.0,3,129000,1000,5000,2026-08-08T23:53:20.826241+00:00
93,93,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_093.csv,1000000,1000060.8250336123,60.825033612316474,7994.3670393166685,1008055.192072929,8.0,3,129000,1000,5000,2026-08-08T23:53:21.232898+00:00
94,94,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_094.csv,1000000,1000060.7292543863,60.72925438627135,7994.003806838209,1008054.7330612245,8.0,3,129000,1000,5000,2026-08-08T23:53:21.623487+00:00
95,95,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_095.csv,1000000,1000066.2368257205,66.23682572052348,7994.607052075865,1008060.8438777964,8.0,3,129000,1000,5000,2026-08-08T23:53:22.028736+00:00
96,96,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_096.csv,1000000,1000067.0870175931,67.08701759309042,7995.070545789514,1008062.1575633826,8.0,3,129000,1000,5000,2026-08-08T23:53:22.433150+00:00
97,97,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_097.csv,1000000,1000061.7678235954,61.76782359543722,7994.410797671592,1008056.1786212671,8.0,3,129000,1000,5000,2026-08-08T23:53:22.829161+00:00
98,98,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_098.csv,1000000,1000061.5006079789,61.500607978901826,7994.410797671592,1008055.9114056505,8.0,3,129000,1000,5000,2026-08-08T23:53:23.223084+00:00
99,99,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_099.csv,1000000,1000064.9010500774,64.90105007740203,7994.819880155093,1008059.7209302326,8.0,3,129000,1000,5000,2026-08-08T23:53:23.645328+00:00
100,100,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\setup_3_extref_to_qswitch\raw\1000000ns\attempt_100.csv,1000000,1000062.0717012957,62.07170129567385,7992.4914573802635,1008054.5631586759,8.0,3,129000,1000,5000,2026-08-08T23:53:24.037224+00:00
