attempt,accepted_index,status,reason,raw_path,measured_separation_ns,sample_interval_ns,threshold_adc,captured_utc
27,27,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_027.csv,0.011952983211585888,2.0,5000,2026-07-29T23:48:39.963513+00:00
28,28,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_028.csv,0.08857978892069696,2.0,5000,2026-07-29T23:48:40.156613+00:00
29,29,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_029.csv,0.012495332077833154,2.0,5000,2026-07-29T23:48:40.355671+00:00
30,30,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_030.csv,0.05823729041912884,2.0,5000,2026-07-29T23:48:40.544403+00:00
31,31,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_031.csv,0.1507131667781323,2.0,5000,2026-07-29T23:48:40.756777+00:00
32,32,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_032.csv,0.1319796795239654,2.0,5000,2026-07-29T23:48:40.959074+00:00
33,33,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_033.csv,0.05288397722415539,2.0,5000,2026-07-29T23:48:41.156854+00:00
34,34,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_034.csv,0.12786396734759364,2.0,5000,2026-07-29T23:48:41.350055+00:00
35,35,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_035.csv,0.10400407579254534,2.0,5000,2026-07-29T23:48:41.537201+00:00
36,36,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_036.csv,0.06249518103891205,2.0,5000,2026-07-29T23:48:41.737439+00:00
37,37,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_037.csv,0.05817687250169001,2.0,5000,2026-07-29T23:48:41.945471+00:00
38,38,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_038.csv,0.10253416731279685,2.0,5000,2026-07-29T23:48:42.142627+00:00
39,39,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_swapped\raw\attempt_039.csv,0.20263880630818676,2.0,5000,2026-07-29T23:48:42.347173+00:00
