attempt,accepted_index,status,reason,raw_path,programmed_delay_ns,measured_separation_ns,residual_ns,reference_edge_time_ns,target_edge_time_ns,sample_interval_ns,timebase,total_samples,pre_trigger_samples,threshold_adc,captured_utc
49,49,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_049.csv,1000,1000.0762024669605,0.07620246696046706,1998.4509844559586,2998.527186922919,2.0,1,12000,1000,5000,2026-07-30T19:50:20.061109+00:00
50,50,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_050.csv,1000,1000.1809319380704,0.18093193807044372,1998.24532090931,2998.4262528473805,2.0,1,12000,1000,5000,2026-07-30T19:50:20.118631+00:00
51,51,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_051.csv,1000,1000.2547328426529,0.25473284265285656,1998.0688946975354,2998.323627540188,2.0,1,12000,1000,5000,2026-07-30T19:50:20.176608+00:00
52,52,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_052.csv,1000,1000.6587422504354,0.6587422504353526,1999.415139681586,3000.0738819320213,2.0,1,12000,1000,5000,2026-07-30T19:50:20.240842+00:00
53,53,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_053.csv,1000,1000.1899600298229,0.18996002982294158,1998.2034706801546,2998.3934307099776,2.0,1,12000,1000,5000,2026-07-30T19:50:20.291479+00:00
54,54,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_054.csv,1000,1000.6324248214037,0.6324248214036743,1999.301920685367,2999.9343455067706,2.0,1,12000,1000,5000,2026-07-30T19:50:20.347997+00:00
55,55,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_055.csv,1000,1000.1791026312037,0.17910263120370473,1998.6641135390853,2998.843216170289,2.0,1,12000,1000,5000,2026-07-30T19:50:20.407177+00:00
56,56,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_056.csv,1000,1000.1241820831492,0.12418208314920776,1998.4421266508634,2998.5663087340126,2.0,1,12000,1000,5000,2026-07-30T19:50:20.464671+00:00
57,57,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_057.csv,1000,1000.6672418962908,0.6672418962907614,1999.3560736902705,3000.0233155865612,2.0,1,12000,1000,5000,2026-07-30T19:50:20.524781+00:00
58,58,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_3_extref_to_t6601_replacement\raw\1000ns\attempt_058.csv,1000,1000.2013169731233,0.20131697312331198,1998.6641135390853,2998.8654305122086,2.0,1,12000,1000,5000,2026-07-30T19:50:20.593596+00:00
