attempt,accepted_index,status,reason,raw_path,measured_separation_ns,sample_interval_ns,threshold_adc,captured_utc
28,28,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_028.csv,0.20045084426965332,2.0,5000,2026-07-29T23:47:14.374958+00:00
29,29,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_029.csv,0.2385329194287351,2.0,5000,2026-07-29T23:47:14.563553+00:00
30,30,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_030.csv,0.012026890124161582,2.0,5000,2026-07-29T23:47:14.757384+00:00
31,31,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_031.csv,0.04827697183395685,2.0,5000,2026-07-29T23:47:14.944733+00:00
32,32,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_032.csv,0.17064281921739166,2.0,5000,2026-07-29T23:47:15.142926+00:00
33,33,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_033.csv,0.08353554840232391,2.0,5000,2026-07-29T23:47:15.323272+00:00
34,34,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_034.csv,0.025657697184215067,2.0,5000,2026-07-29T23:47:15.512789+00:00
35,35,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_035.csv,0.025657697184215067,2.0,5000,2026-07-29T23:47:15.707356+00:00
36,36,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_036.csv,0.10400407579254534,2.0,5000,2026-07-29T23:47:15.921827+00:00
37,37,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-02\reconnection_normal\raw\attempt_037.csv,0.06740001308958199,2.0,5000,2026-07-29T23:47:16.110510+00:00
