attempt,accepted_index,status,reason,raw_path,programmed_delay_ns,measured_separation_ns,residual_ns,reference_edge_time_ns,target_edge_time_ns,sample_interval_ns,timebase,total_samples,pre_trigger_samples,threshold_adc,captured_utc
77,77,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_077.csv,1000,1008.2222337844869,8.222233784486889,71973.40615232769,72981.62838611218,72.0,11,141000,1000,5000,2026-08-17T17:01:26.518662+00:00
78,78,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_078.csv,1000,993.421289688049,-6.578710311950999,71978.18314041573,72971.60443010378,72.0,11,141000,1000,5000,2026-08-17T17:01:26.939160+00:00
79,79,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_079.csv,1000,994.8938706549961,-5.106129345003865,71999.50880829016,72994.40267894516,72.0,11,141000,1000,5000,2026-08-17T17:01:27.332036+00:00
80,80,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_080.csv,1000,998.0063791644789,-1.993620835521142,71976.48480590199,72974.49118506646,72.0,11,141000,1000,5000,2026-08-17T17:01:27.718423+00:00
81,81,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_081.csv,1000,1001.837944350802,1.8379443508019904,71976.48480590199,72978.32275025279,72.0,11,141000,1000,5000,2026-08-17T17:01:28.130652+00:00
82,82,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_082.csv,1000,993.421289688049,-6.578710311950999,71978.18314041573,72971.60443010378,72.0,11,141000,1000,5000,2026-08-17T17:01:28.534767+00:00
83,83,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_083.csv,1000,1009.2453949238552,9.245394923855201,71972.69541749879,72981.94081242265,72.0,11,141000,1000,5000,2026-08-17T17:01:28.918899+00:00
84,84,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_084.csv,1000,997.7647319322423,-2.2352680677577155,71993.0080075365,72990.77273946874,72.0,11,141000,1000,5000,2026-08-17T17:01:29.335940+00:00
85,85,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_085.csv,1000,994.8084333815059,-5.191566618494107,71978.18314041573,72972.99157379723,72.0,11,141000,1000,5000,2026-08-17T17:01:29.732923+00:00
86,86,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_086.csv,1000,997.4925904981792,-2.5074095018208027,71976.48480590199,72973.97739640017,72.0,11,141000,1000,5000,2026-08-17T17:01:30.134770+00:00
87,87,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_087.csv,1000,1007.4911006207549,7.491100620754878,71974.13728549142,72981.62838611218,72.0,11,141000,1000,5000,2026-08-17T17:01:30.522816+00:00
88,88,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_088.csv,1000,1005.0185730784142,5.018573078414192,71974.13728549142,72979.15585856984,72.0,11,141000,1000,5000,2026-08-17T17:01:30.928507+00:00
89,89,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_089.csv,1000,993.0457642312394,-6.9542357687605545,71978.55866587254,72971.60443010378,72.0,11,141000,1000,5000,2026-08-17T17:01:31.317039+00:00
90,90,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_090.csv,1000,988.5317099245731,-11.468290075426921,71977.31935675998,72965.85106668455,72.0,11,141000,1000,5000,2026-08-17T17:01:31.722790+00:00
91,91,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_091.csv,1000,994.8084333815059,-5.191566618494107,71978.18314041573,72972.99157379723,72.0,11,141000,1000,5000,2026-08-17T17:01:32.152234+00:00
92,92,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_092.csv,1000,995.9982852801913,-4.0017147198086604,71980.00477296991,72976.0030582501,72.0,11,141000,1000,5000,2026-08-17T17:01:32.612645+00:00
93,93,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_093.csv,1000,1008.9473360443953,8.947336044395342,71973.40615232769,72982.35348837209,72.0,11,141000,1000,5000,2026-08-17T17:01:33.031368+00:00
94,94,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_094.csv,1000,997.6406282531098,-2.359371746890247,71994.51714997189,72992.157778225,72.0,11,141000,1000,5000,2026-08-17T17:01:33.434473+00:00
95,95,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_095.csv,1000,999.0964713329158,-0.9035286670841742,71978.18314041573,72977.27961174864,72.0,11,141000,1000,5000,2026-08-17T17:01:33.823226+00:00
96,96,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_096.csv,1000,990.4470524134522,-9.552947586547816,71977.7031442122,72968.15019662565,72.0,11,141000,1000,5000,2026-08-17T17:01:34.237164+00:00
97,97,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_097.csv,1000,1004.8085925160703,4.808592516070348,71974.13728549142,72978.9458780075,72.0,11,141000,1000,5000,2026-08-17T17:01:34.645643+00:00
98,98,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_098.csv,1000,993.421289688049,-6.578710311950999,71978.18314041573,72971.60443010378,72.0,11,141000,1000,5000,2026-08-17T17:01:35.020892+00:00
99,99,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_099.csv,1000,1001.4025440518453,1.4025440518453252,71976.48480590199,72977.88734995383,72.0,11,141000,1000,5000,2026-08-17T17:01:35.445506+00:00
100,100,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\PT-01\setup_1_fire_to_process_trigger\raw\1000ns\attempt_100.csv,1000,998.6397263467952,-1.3602736532047857,71979.07772020725,72977.71744655404,72.0,11,141000,1000,5000,2026-08-17T17:01:35.846589+00:00
