attempt,accepted_index,status,reason,raw_path,measured_separation_ns,sample_interval_ns,threshold_adc,captured_utc
38,38,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_038.csv,13.027391508810979,2.0,5000,2026-08-13T21:48:25.065186+00:00
39,39,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_039.csv,13.09729100413574,2.0,5000,2026-08-13T21:48:25.232574+00:00
40,40,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_040.csv,13.284593570394918,2.0,5000,2026-08-13T21:48:25.400427+00:00
41,41,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_041.csv,13.20219371905182,2.0,5000,2026-08-13T21:48:25.565721+00:00
42,42,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_042.csv,12.482027439333478,2.0,5000,2026-08-13T21:48:25.745004+00:00
43,43,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_043.csv,12.754214016791366,2.0,5000,2026-08-13T21:48:25.922413+00:00
44,44,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_044.csv,12.45722193619531,2.0,5000,2026-08-13T21:48:26.087215+00:00
45,45,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_045.csv,13.286302827514191,2.0,5000,2026-08-13T21:48:26.263188+00:00
46,46,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_046.csv,12.932384164207633,2.0,5000,2026-08-13T21:48:26.428192+00:00
47,47,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_047.csv,13.33285759066689,2.0,5000,2026-08-13T21:48:26.602357+00:00
48,48,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_048.csv,12.575709255465881,2.0,5000,2026-08-13T21:48:26.769001+00:00
49,49,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_049.csv,13.20219371905182,2.0,5000,2026-08-13T21:48:26.944047+00:00
50,50,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_050.csv,12.958599062922985,2.0,5000,2026-08-13T21:48:27.114423+00:00
51,51,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_051.csv,13.400735102935414,2.0,5000,2026-08-13T21:48:27.289004+00:00
52,52,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_052.csv,13.33285759066689,2.0,5000,2026-08-13T21:48:27.456141+00:00
53,53,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_053.csv,13.164676513294125,2.0,5000,2026-08-13T21:48:27.637836+00:00
54,54,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_054.csv,13.219638594447815,2.0,5000,2026-08-13T21:48:27.809832+00:00
55,55,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_055.csv,13.056371351659209,2.0,5000,2026-08-13T21:48:27.982816+00:00
56,56,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_056.csv,12.658898662489491,2.0,5000,2026-08-13T21:48:28.164697+00:00
57,57,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_057.csv,12.560784412946305,2.0,5000,2026-08-13T21:48:28.353532+00:00
58,58,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_058.csv,13.20219371905182,2.0,5000,2026-08-13T21:48:28.538176+00:00
59,59,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_059.csv,13.290499681989559,2.0,5000,2026-08-13T21:48:28.725979+00:00
60,60,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_060.csv,13.278704585763307,2.0,5000,2026-08-13T21:48:28.909236+00:00
61,61,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_061.csv,13.269894275809747,2.0,5000,2026-08-13T21:48:29.121287+00:00
62,62,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_062.csv,13.400735102935414,2.0,5000,2026-08-13T21:48:29.299385+00:00
63,63,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_063.csv,13.360398449357035,2.0,5000,2026-08-13T21:48:29.494829+00:00
64,64,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_064.csv,12.751716022854453,2.0,5000,2026-08-13T21:48:29.681035+00:00
65,65,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_065.csv,12.704093656962186,2.0,5000,2026-08-13T21:48:29.862675+00:00
66,66,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_066.csv,12.540437711014874,2.0,5000,2026-08-13T21:48:30.042031+00:00
67,67,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_067.csv,13.219638594447815,2.0,5000,2026-08-13T21:48:30.222876+00:00
68,68,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_068.csv,12.595691672938983,2.0,5000,2026-08-13T21:48:30.406804+00:00
69,69,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_069.csv,13.284593570394918,2.0,5000,2026-08-13T21:48:30.588414+00:00
70,70,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_070.csv,13.400735102935414,2.0,5000,2026-08-13T21:48:30.783219+00:00
71,71,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_071.csv,13.238443800761615,2.0,5000,2026-08-13T21:48:30.967037+00:00
72,72,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_072.csv,13.155425159375,2.0,5000,2026-08-13T21:48:31.159460+00:00
73,73,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_073.csv,13.217763519031905,2.0,5000,2026-08-13T21:48:31.340034+00:00
74,74,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_074.csv,13.400735102935414,2.0,5000,2026-08-13T21:48:31.519436+00:00
75,75,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_075.csv,13.133733805316979,2.0,5000,2026-08-13T21:48:31.706354+00:00
76,76,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_076.csv,13.155425159375,2.0,5000,2026-08-13T21:48:31.891239+00:00
77,77,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_077.csv,12.536374441447606,2.0,5000,2026-08-13T21:48:32.083064+00:00
78,78,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T1-01\adapter_series_normal\raw\attempt_078.csv,12.49077886424243,2.0,5000,2026-08-13T21:48:32.272778+00:00
