attempt,accepted_index,status,reason,raw_path,programmed_delay_ns,measured_separation_ns,residual_ns,reference_edge_time_ns,target_edge_time_ns,sample_interval_ns,timebase,total_samples,pre_trigger_samples,threshold_adc,captured_utc
55,55,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_055.csv,100000,100001.91620246696,1.9162024669640232,1998.6109844559585,102000.52718692292,2.0,1,56000,1000,5000,2026-07-30T19:08:45.557561+00:00
56,56,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_056.csv,100000,100001.28640483515,1.2864048351475503,1998.2084421602494,101999.4948469954,2.0,1,56000,1000,5000,2026-07-30T19:08:45.672871+00:00
57,57,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_057.csv,100000,100001.94287718178,1.9428771817765664,1998.6234315522347,102000.566308734,2.0,1,56000,1000,5000,2026-07-30T19:08:45.781455+00:00
58,58,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_058.csv,100000,100001.36643768751,1.3664376875094604,1999.8080982536942,102001.1745359412,2.0,1,56000,1000,5000,2026-07-30T19:08:45.889298+00:00
59,59,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_059.csv,100000,100001.8515935293,1.851593529296224,1998.472034010894,102000.32362754019,2.0,1,56000,1000,5000,2026-07-30T19:08:45.999629+00:00
60,60,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_060.csv,100000,100001.92672046208,1.9267204620846314,1998.6109844559585,102000.53770491804,2.0,1,56000,1000,5000,2026-07-30T19:08:46.104404+00:00
61,61,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_061.csv,100000,100001.6110418531,1.6110418531025061,1998.323303653669,101999.93434550677,2.0,1,56000,1000,5000,2026-07-30T19:08:46.221545+00:00
62,62,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_062.csv,100000,100001.89834093359,1.898340933592408,1998.7450716090987,102000.64341254269,2.0,1,56000,1000,5000,2026-07-30T19:08:46.344986+00:00
63,63,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_063.csv,100000,100001.46144503211,1.4614450321096228,1999.7130909090909,102001.1745359412,2.0,1,56000,1000,5000,2026-07-30T19:08:46.468353+00:00
64,64,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_064.csv,100000,100001.78505465233,1.7850546523259254,1999.017055267703,102000.80210992003,2.0,1,56000,1000,5000,2026-07-30T19:08:46.575874+00:00
65,65,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_065.csv,100000,100001.4208999497,1.4208999497059267,1999.7130909090909,102001.1339908588,2.0,1,56000,1000,5000,2026-07-30T19:08:46.697140+00:00
66,66,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_066.csv,100000,100001.35741068811,1.3574106881133048,1998.2084421602494,101999.56585284836,2.0,1,56000,1000,5000,2026-07-30T19:08:46.820083+00:00
67,67,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_067.csv,100000,100001.93872083406,1.9387208340631332,1998.5989840839825,102000.53770491804,2.0,1,56000,1000,5000,2026-07-30T19:08:46.947639+00:00
68,68,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_068.csv,100000,100001.80521756985,1.805217569853994,1998.4421266508634,102000.24734422071,2.0,1,56000,1000,5000,2026-07-30T19:08:47.089507+00:00
69,69,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_069.csv,100000,100001.8515935293,1.851593529296224,1998.472034010894,102000.32362754019,2.0,1,56000,1000,5000,2026-07-30T19:08:47.215987+00:00
70,70,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_070.csv,100000,100001.6110418531,1.6110418531025061,1998.323303653669,101999.93434550677,2.0,1,56000,1000,5000,2026-07-30T19:08:47.340023+00:00
71,71,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_071.csv,100000,100001.74309578915,1.7430957891483558,1999.1223347230493,102000.8654305122,2.0,1,56000,1000,5000,2026-07-30T19:08:47.457218+00:00
72,72,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_072.csv,100000,100001.94287718178,1.9428771817765664,1998.6234315522347,102000.566308734,2.0,1,56000,1000,5000,2026-07-30T19:08:47.577546+00:00
73,73,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\T2-01\setup_1_extref_to_daq\raw\100000ns\attempt_073.csv,100000,100001.79229415231,1.7922941523138434,1998.4193161790624,102000.21161033137,2.0,1,56000,1000,5000,2026-07-30T19:08:47.698663+00:00
