path,timestamp,sample_index,value
/dev18500/demods/2/sample.dio,279909309291520,90,1074790400.0
/dev18500/demods/2/sample.dio,279909309349888,91,3222274240.0
/dev18500/demods/2/sample.dio,279909309408256,92,1073741824.0
/dev18500/demods/2/sample.dio,279909309466624,93,0.0
/dev18500/demods/2/sample.dio,279909309524992,94,0.0
/dev18500/demods/2/sample.dio,279909309583360,95,1048576.0
/dev18500/demods/2/sample.dio,279909309641728,96,3221225664.0
/dev18500/demods/2/sample.dio,279909309700096,97,1073750016.0
/dev18500/demods/2/sample.dio,279909309758464,98,0.0
/dev18500/demods/2/sample.dio,279909309816832,99,0.0
/dev18500/demods/2/sample.dio,279909309875200,100,3222274048.0
/dev18500/demods/2/sample.dio,279909309933568,101,3221225664.0
/dev18500/demods/2/sample.dio,279909309991936,102,1073741824.0
/dev18500/demods/2/sample.dio,279909310050304,103,0.0
/dev18500/demods/2/sample.dio,279909310108672,104,0.0
/dev18500/demods/2/sample.dio,279909310167040,105,3222274112.0
/dev18500/demods/2/sample.dio,279909310225408,106,1073742016.0
/dev18500/demods/2/sample.dio,279909310283776,107,1073741824.0
/dev18500/demods/2/sample.dio,279909310342144,108,0.0
/dev18500/demods/2/sample.dio,279909310400512,109,0.0
/dev18500/demods/2/sample.dio,279909310458880,110,3221225664.0
/dev18500/demods/2/sample.dio,279909310517248,111,3221225664.0
/dev18500/demods/2/sample.dio,279909310575616,112,0.0
/dev18500/demods/2/sample.dio,279909310633984,113,0.0
/dev18500/demods/2/sample.dio,279909310692352,114,1048576.0
/dev18500/demods/2/sample.dio,279909310750720,115,3222274240.0
/dev18500/demods/2/sample.dio,279909310809088,116,1073741888.0
/dev18500/demods/2/sample.dio,279909310867456,117,0.0
/dev18500/demods/2/sample.dio,279909310925824,118,0.0
/dev18500/demods/2/sample.dio,279909310984192,119,0.0
/dev18500/demods/2/sample.dio,279909311042560,120,3221225664.0
/dev18500/demods/2/sample.dio,279909311100928,121,1073741888.0
/dev18500/demods/2/sample.dio,279909311159296,122,0.0
/dev18500/demods/2/sample.dio,279909311217664,123,0.0
/dev18500/demods/2/sample.dio,279909311276032,124,3222274048.0
/dev18500/demods/2/sample.dio,279909311334400,125,3221225664.0
/dev18500/demods/2/sample.dio,279909311392768,126,1073741824.0
/dev18500/demods/2/sample.dio,279909311451136,127,0.0
/dev18500/demods/2/sample.dio,279909311509504,128,0.0
/dev18500/demods/2/sample.dio,279909311567872,129,3222290432.0
/dev18500/demods/2/sample.dio,279909311626240,130,3221225664.0
/dev18500/demods/2/sample.dio,279909311684608,131,1073741824.0
/dev18500/demods/2/sample.dio,279909311742976,132,0.0
/dev18500/demods/2/sample.dio,279909311801344,133,0.0
/dev18500/demods/2/sample.dio,279909311859712,134,3222274240.0
/dev18500/demods/2/sample.dio,279909311918080,135,3221225664.0
/dev18500/demods/2/sample.dio,279909311976448,136,1073741824.0
/dev18500/demods/2/sample.dio,279909312034816,137,0.0
/dev18500/demods/2/sample.dio,279909312093184,138,0.0
/dev18500/demods/2/sample.dio,279909312151552,139,3222274240.0
/dev18500/demods/2/sample.dio,279909312209920,140,1073742016.0
/dev18500/demods/2/sample.dio,279909312268288,141,1073750016.0
/dev18500/demods/2/sample.dio,279909312326656,142,0.0
/dev18500/demods/2/sample.dio,279909312385024,143,16384.0
/dev18500/demods/2/sample.dio,279909312443392,144,3222274240.0
/dev18500/demods/2/sample.dio,279909312501760,145,1073742016.0
/dev18500/demods/2/sample.dio,279909312560128,146,0.0
/dev18500/demods/2/sample.dio,279909312618496,147,0.0
/dev18500/demods/2/sample.dio,279909312676864,148,1074790400.0
/dev18500/demods/2/sample.dio,279909312735232,149,3222274240.0
/dev18500/demods/2/sample.dio,279909312793600,150,1073741824.0
/dev18500/demods/2/sample.dio,279909312851968,151,0.0
/dev18500/demods/2/sample.dio,279909312910336,152,0.0
/dev18500/demods/2/sample.dio,279909312968704,153,1048576.0
/dev18500/demods/2/sample.dio,279909313027072,154,3221225664.0
/dev18500/demods/2/sample.dio,279909313085440,155,1073741824.0
/dev18500/demods/2/sample.dio,279909313143808,156,0.0
/dev18500/demods/2/sample.dio,279909313202176,157,0.0
/dev18500/demods/2/sample.dio,279909313260544,158,3222290432.0
/dev18500/demods/2/sample.dio,279909313318912,159,3221225664.0
/dev18500/demods/2/sample.dio,279909313377280,160,1073741824.0
/dev18500/demods/2/sample.dio,279909313435648,161,0.0
/dev18500/demods/2/sample.dio,279909313494016,162,0.0
/dev18500/demods/2/sample.dio,279909313552384,163,3222274048.0
/dev18500/demods/2/sample.dio,279909313610752,164,3221225664.0
/dev18500/demods/2/sample.dio,279909313669120,165,1073741824.0
/dev18500/demods/2/sample.dio,279909313727488,166,0.0
/dev18500/demods/2/sample.dio,279909313785856,167,0.0
/dev18500/demods/2/sample.dio,279909313844224,168,3222274240.0
/dev18500/demods/2/sample.dio,279909313902592,169,3221225664.0
/dev18500/demods/2/sample.dio,279909313960960,170,0.0
/dev18500/demods/2/sample.dio,279909314019328,171,0.0
/dev18500/demods/2/sample.dio,279909314077696,172,1064960.0
/dev18500/demods/2/sample.dio,279909314136064,173,3221225664.0
/dev18500/demods/2/sample.dio,279909314194432,174,1073741888.0
/dev18500/demods/2/sample.dio,279909314252800,175,0.0
/dev18500/demods/2/sample.dio,279909314311168,176,0.0
/dev18500/demods/2/sample.dio,279909314369536,177,0.0
/dev18500/demods/2/sample.dio,279909314427904,178,3221225664.0
/dev18500/demods/2/sample.dio,279909314486272,179,1073742016.0
/dev18500/demods/2/sample.dio,279909314544640,180,0.0
/dev18500/demods/2/sample.dio,279909314603008,181,0.0
/dev18500/demods/2/sample.dio,279909314661376,182,1048576.0
/dev18500/demods/2/sample.dio,279909314719744,183,3221225664.0
/dev18500/demods/2/sample.dio,279909314778112,184,1073741824.0
/dev18500/demods/2/sample.dio,279909314836480,185,0.0
/dev18500/demods/2/sample.dio,279909314894848,186,0.0
/dev18500/demods/2/sample.dio,279909314953216,187,1048576.0
/dev18500/demods/2/sample.dio,279909315011584,188,3221225664.0
/dev18500/demods/2/sample.dio,279909315069952,189,1073741824.0
/dev18500/demods/2/sample.dio,279909315128320,190,0.0
/dev18500/demods/2/sample.dio,279909315186688,191,0.0
/dev18500/demods/2/sample.dio,279909315245056,192,3222274112.0
/dev18500/demods/2/sample.dio,279909315303424,193,3221225664.0
/dev18500/demods/2/sample.dio,279909315361792,194,1073741824.0
/dev18500/demods/2/sample.dio,279909315420160,195,0.0
/dev18500/demods/2/sample.dio,279909315478528,196,0.0
/dev18500/demods/2/sample.dio,279909315536896,197,3222274112.0
/dev18500/demods/2/sample.dio,279909315595264,198,3221225664.0
/dev18500/demods/2/sample.dio,279909315653632,199,1073741824.0
/dev18500/demods/2/sample.dio,279909315712000,200,0.0
/dev18500/demods/2/sample.dio,279909315770368,201,0.0
/dev18500/demods/2/sample.dio,279909315828736,202,3222274240.0
/dev18500/demods/2/sample.dio,279909315887104,203,3221225664.0
/dev18500/demods/2/sample.dio,279909315945472,204,0.0
/dev18500/demods/2/sample.dio,279909316003840,205,0.0
/dev18500/demods/2/sample.dio,279909316062208,206,1048576.0
/dev18500/demods/2/sample.dio,279909316120576,207,3222274240.0
/dev18500/demods/2/sample.dio,279909316178944,208,1073741824.0
/dev18500/demods/2/sample.dio,279909316237312,209,0.0
/dev18500/demods/2/sample.dio,279909316295680,210,0.0
/dev18500/demods/2/sample.dio,279909316354048,211,0.0
/dev18500/demods/2/sample.dio,279909316412416,212,3221225664.0
/dev18500/demods/2/sample.dio,279909316470784,213,1073741824.0
/dev18500/demods/2/sample.dio,279909316529152,214,0.0
/dev18500/demods/2/sample.dio,279909316587520,215,0.0
/dev18500/demods/2/sample.dio,279909316645888,216,3222274048.0
/dev18500/demods/2/sample.dio,279909316704256,217,3221225664.0
/dev18500/demods/2/sample.dio,279909316762624,218,1073741824.0
/dev18500/demods/2/sample.dio,279909316820992,219,0.0
/dev18500/demods/2/sample.dio,279909316879360,220,0.0
/dev18500/demods/2/sample.dio,279909316937728,221,1048576.0
/dev18500/demods/2/sample.dio,279909316996096,222,3221225664.0
/dev18500/demods/2/sample.dio,279909317054464,223,1073741824.0
/dev18500/demods/2/sample.dio,279909317112832,224,0.0
/dev18500/demods/2/sample.dio,279909317171200,225,0.0
/dev18500/demods/2/sample.dio,279909317229568,226,3222274240.0
/dev18500/demods/2/sample.dio,279909317287936,227,3221225664.0
/dev18500/demods/2/sample.dio,279909317346304,228,0.0
/dev18500/demods/2/sample.dio,279909317404672,229,0.0
/dev18500/demods/2/sample.dio,279909317463040,230,16384.0
/dev18500/demods/2/sample.dio,279909317521408,231,3222274240.0
/dev18500/demods/2/sample.dio,279909317579776,232,1073742016.0
/dev18500/demods/2/sample.dio,279909317638144,233,1073741824.0
/dev18500/demods/2/sample.dio,279909317696512,234,0.0
/dev18500/demods/2/sample.dio,279909317754880,235,16384.0
/dev18500/demods/2/sample.dio,279909317813248,236,3221225664.0
/dev18500/demods/2/sample.dio,279909317871616,237,1073742016.0
/dev18500/demods/2/sample.dio,279909317929984,238,0.0
/dev18500/demods/2/sample.dio,279909317988352,239,0.0
/dev18500/demods/2/sample.dio,279909318046720,240,1048576.0
/dev18500/demods/2/sample.dio,279909318105088,241,3222274240.0
/dev18500/demods/2/sample.dio,279909318163456,242,1073741824.0
/dev18500/demods/2/sample.dio,279909318221824,243,0.0
/dev18500/demods/2/sample.dio,279909318280192,244,0.0
/dev18500/demods/2/sample.dio,279909318338560,245,1048576.0
/dev18500/demods/2/sample.dio,279909318396928,246,3221225664.0
/dev18500/demods/2/sample.dio,279909318455296,247,1073741824.0
/dev18500/demods/2/sample.dio,279909318513664,248,0.0
/dev18500/demods/2/sample.dio,279909318572032,249,0.0
/dev18500/demods/2/sample.dio,279909318630400,250,3221225536.0
/dev18500/demods/2/sample.dio,279909318688768,251,3221225664.0
/dev18500/demods/2/sample.dio,279909318747136,252,1073741824.0
/dev18500/demods/2/sample.dio,279909318805504,253,0.0
/dev18500/demods/2/sample.dio,279909318863872,254,0.0
/dev18500/demods/2/sample.dio,279909318922240,255,3221241920.0
/dev18500/demods/2/sample.dio,279909318980608,256,3221225664.0
/dev18500/demods/2/sample.dio,279909319038976,257,1073741824.0
/dev18500/demods/2/sample.dio,279909319097344,258,0.0
/dev18500/demods/2/sample.dio,279909319155712,259,0.0
/dev18500/demods/2/sample.dio,279909319214080,260,3222274240.0
/dev18500/demods/2/sample.dio,279909319272448,261,3221225664.0
/dev18500/demods/2/sample.dio,279909319330816,262,0.0
/dev18500/demods/2/sample.dio,279909319389184,263,0.0
/dev18500/demods/2/sample.dio,279909319447552,264,1048576.0
/dev18500/demods/2/sample.dio,279909319505920,265,3222274240.0
/dev18500/demods/2/sample.dio,279909319564288,266,1073741888.0
/dev18500/demods/2/sample.dio,279909319622656,267,0.0
/dev18500/demods/2/sample.dio,279909319681024,268,0.0
/dev18500/demods/2/sample.dio,279909319739392,269,0.0
/dev18500/demods/2/sample.dio,279909319797760,270,3221225664.0
/dev18500/demods/2/sample.dio,279909319856128,271,1073742016.0
/dev18500/demods/2/sample.dio,279909319914496,272,0.0
/dev18500/demods/2/sample.dio,279909319972864,273,0.0
/dev18500/demods/2/sample.dio,279909320031232,274,3222274048.0
/dev18500/demods/2/sample.dio,279909320089600,275,3222274240.0
/dev18500/demods/2/sample.dio,279909320147968,276,1073750016.0
/dev18500/demods/2/sample.dio,279909320206336,277,0.0
/dev18500/demods/2/sample.dio,279909320264704,278,0.0
/dev18500/demods/2/sample.dio,279909320323072,279,1074790400.0
/dev18500/demods/2/sample.dio,279909320381440,280,3221225664.0
/dev18500/demods/2/sample.dio,279909320439808,281,1073750016.0
/dev18500/demods/2/sample.dio,279909320498176,282,0.0
/dev18500/demods/2/sample.dio,279909320556544,283,0.0
/dev18500/demods/2/sample.dio,279909320614912,284,3221225664.0
/dev18500/demods/2/sample.dio,279909320673280,285,3221225664.0
/dev18500/demods/2/sample.dio,279909320731648,286,1073741824.0
/dev18500/demods/2/sample.dio,279909320790016,287,0.0
/dev18500/demods/2/sample.dio,279909320848384,288,0.0
/dev18500/demods/2/sample.dio,279909320906752,289,3222274048.0
/dev18500/demods/2/sample.dio,279909320965120,290,1073742016.0
/dev18500/demods/2/sample.dio,279909321023488,291,1073741824.0
/dev18500/demods/2/sample.dio,279909321081856,292,0.0
/dev18500/demods/2/sample.dio,279909321140224,293,0.0
/dev18500/demods/2/sample.dio,279909321198592,294,3222274240.0
/dev18500/demods/2/sample.dio,279909321256960,295,1073742016.0
/dev18500/demods/2/sample.dio,279909321315328,296,8192.0
/dev18500/demods/2/sample.dio,279909321373696,297,0.0
/dev18500/demods/2/sample.dio,279909321432064,298,0.0
/dev18500/demods/2/sample.dio,279909321490432,299,3222274240.0
/dev18500/demods/2/sample.dio,279909321548800,300,1073742016.0
/dev18500/demods/2/sample.dio,279909321607168,301,0.0
/dev18500/demods/2/sample.dio,279909321665536,302,0.0
/dev18500/demods/2/sample.dio,279909321723904,303,1048576.0
/dev18500/demods/2/sample.dio,279909321782272,304,3221225664.0
/dev18500/demods/2/sample.dio,279909321840640,305,1073750016.0
/dev18500/demods/2/sample.dio,279909321899008,306,0.0
/dev18500/demods/2/sample.dio,279909321957376,307,0.0
/dev18500/demods/2/sample.dio,279909322015744,308,3222274048.0
/dev18500/demods/2/sample.dio,279909322074112,309,3222274240.0
/dev18500/demods/2/sample.dio,279909322132480,310,1073741824.0
/dev18500/demods/2/sample.dio,279909322190848,311,0.0
/dev18500/demods/2/sample.dio,279909322249216,312,0.0
/dev18500/demods/2/sample.dio,279909322307584,313,3222274048.0
/dev18500/demods/2/sample.dio,279909322365952,314,3221225664.0
/dev18500/demods/2/sample.dio,279909322424320,315,1073741824.0
/dev18500/demods/2/sample.dio,279909322482688,316,0.0
/dev18500/demods/2/sample.dio,279909322541056,317,0.0
/dev18500/demods/2/sample.dio,279909322599424,318,3221225664.0
/dev18500/demods/2/sample.dio,279909322657792,319,3221225664.0
/dev18500/demods/2/sample.dio,279909322716160,320,1073750016.0
/dev18500/demods/2/sample.dio,279909322774528,321,0.0
/dev18500/demods/2/sample.dio,279909322832896,322,0.0
/dev18500/demods/2/sample.dio,279909322891264,323,3222274240.0
/dev18500/demods/2/sample.dio,279909322949632,324,1073750080.0
/dev18500/demods/2/sample.dio,279909323008000,325,1073741824.0
/dev18500/demods/2/sample.dio,279909323066368,326,0.0
/dev18500/demods/2/sample.dio,279909323124736,327,0.0
/dev18500/demods/2/sample.dio,279909323183104,328,3222274240.0
/dev18500/demods/2/sample.dio,279909323241472,329,3221225664.0
/dev18500/demods/2/sample.dio,279909323299840,330,0.0
/dev18500/demods/2/sample.dio,279909323358208,331,0.0
/dev18500/demods/2/sample.dio,279909323416576,332,1048576.0
/dev18500/demods/2/sample.dio,279909323474944,333,3222274240.0
/dev18500/demods/2/sample.dio,279909323533312,334,1073741824.0
/dev18500/demods/2/sample.dio,279909323591680,335,8192.0
/dev18500/demods/2/sample.dio,279909323650048,336,0.0
/dev18500/demods/2/sample.dio,279909323708416,337,0.0
/dev18500/demods/2/sample.dio,279909323766784,338,3221225664.0
/dev18500/demods/2/sample.dio,279909323825152,339,1073741824.0
/dev18500/demods/2/sample.dio,279909323883520,340,0.0
/dev18500/demods/2/sample.dio,279909323941888,341,0.0
/dev18500/demods/2/sample.dio,279909324000256,342,3222274112.0
/dev18500/demods/2/sample.dio,279909324058624,343,3221225664.0
/dev18500/demods/2/sample.dio,279909324116992,344,1073741824.0
/dev18500/demods/2/sample.dio,279909324175360,345,0.0
/dev18500/demods/2/sample.dio,279909324233728,346,0.0
/dev18500/demods/2/sample.dio,279909324292096,347,3222274048.0
/dev18500/demods/2/sample.dio,279909324350464,348,3221225664.0
/dev18500/demods/2/sample.dio,279909324408832,349,1073741824.0
/dev18500/demods/2/sample.dio,279909324467200,350,0.0
/dev18500/demods/2/sample.dio,279909324525568,351,0.0
/dev18500/demods/2/sample.dio,279909324583936,352,3221225664.0
/dev18500/demods/2/sample.dio,279909324642304,353,3221225664.0
/dev18500/demods/2/sample.dio,279909324700672,354,0.0
/dev18500/demods/2/sample.dio,279909324759040,355,0.0
/dev18500/demods/2/sample.dio,279909324817408,356,0.0
/dev18500/demods/2/sample.dio,279909324875776,357,3221242048.0
/dev18500/demods/2/sample.dio,279909324934144,358,1073742016.0
/dev18500/demods/2/sample.dio,279909324992512,359,1073741824.0
/dev18500/demods/2/sample.dio,279909325050880,360,0.0
/dev18500/demods/2/sample.dio,279909325109248,361,0.0
/dev18500/demods/2/sample.dio,279909325167616,362,3221225664.0
/dev18500/demods/2/sample.dio,279909325225984,363,1073742016.0
/dev18500/demods/2/sample.dio,279909325284352,364,0.0
/dev18500/demods/2/sample.dio,279909325342720,365,0.0
/dev18500/demods/2/sample.dio,279909325401088,366,1074790400.0
