attempt,accepted_index,status,reason,raw_path,measured_separation_ns,sample_interval_ns,threshold_adc,captured_utc
29,29,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_029.csv,0.047550456388307794,2.0,5000,2026-07-29T21:29:37.069425+00:00
30,30,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_030.csv,0.12443591406099586,2.0,5000,2026-07-29T21:29:37.259450+00:00
31,31,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_031.csv,0.22430870593871077,2.0,5000,2026-07-29T21:29:37.447531+00:00
32,32,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_032.csv,0.13291781977954997,2.0,5000,2026-07-29T21:29:37.632683+00:00
33,33,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_033.csv,0.05027570734273468,2.0,5000,2026-07-29T21:29:37.813711+00:00
34,34,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_034.csv,0.23475171920767934,2.0,5000,2026-07-29T21:29:38.008701+00:00
35,35,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_035.csv,0.09056890632041359,2.0,5000,2026-07-29T21:29:38.183899+00:00
36,36,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_036.csv,0.17802432323401263,2.0,5000,2026-07-29T21:29:38.364924+00:00
37,37,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_037.csv,0.1500238349792653,2.0,5000,2026-07-29T21:29:38.551537+00:00
38,38,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_038.csv,0.05027570734273468,2.0,5000,2026-07-29T21:29:38.730036+00:00
39,39,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_039.csv,0.22125459767971734,2.0,5000,2026-07-29T21:29:38.924294+00:00
40,40,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_040.csv,0.07303552335065433,2.0,5000,2026-07-29T21:29:39.104791+00:00
41,41,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_041.csv,0.2623080267619571,2.0,5000,2026-07-29T21:29:39.291914+00:00
42,42,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_042.csv,0.13322616452524016,2.0,5000,2026-07-29T21:29:39.479337+00:00
43,43,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_043.csv,0.20977915809362457,2.0,5000,2026-07-29T21:29:39.671061+00:00
44,44,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_044.csv,0.21383718017023057,2.0,5000,2026-07-29T21:29:39.853277+00:00
45,45,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_045.csv,0.05097881570077334,2.0,5000,2026-07-29T21:29:40.037738+00:00
46,46,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_046.csv,0.10400407579254534,2.0,5000,2026-07-29T21:29:40.228705+00:00
47,47,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_047.csv,0.09056890632041359,2.0,5000,2026-07-29T21:29:40.412107+00:00
48,48,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_048.csv,0.21383718017023057,2.0,5000,2026-07-29T21:29:40.603678+00:00
49,49,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_049.csv,0.14050359128509626,2.0,5000,2026-07-29T21:29:40.775282+00:00
50,50,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_050.csv,0.10999775212189888,2.0,5000,2026-07-29T21:29:40.941776+00:00
51,51,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_051.csv,0.2294266504791267,2.0,5000,2026-07-29T21:29:41.107996+00:00
52,52,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_052.csv,0.09056890632041359,2.0,5000,2026-07-29T21:29:41.274983+00:00
53,53,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_053.csv,0.20977915809362457,2.0,5000,2026-07-29T21:29:41.436891+00:00
54,54,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_054.csv,0.08353554840232391,2.0,5000,2026-07-29T21:29:41.622546+00:00
55,55,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_055.csv,0.09056890632041359,2.0,5000,2026-07-29T21:29:41.786682+00:00
56,56,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_056.csv,0.05760328645487789,2.0,5000,2026-07-29T21:29:41.954632+00:00
57,57,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_057.csv,0.10602168349282692,2.0,5000,2026-07-29T21:29:42.122213+00:00
58,58,ACCEPTED,,C:\Users\Chris\Documents\GitHub\Control_System\calibration\system_recalibration_001\readbacks\MS-01\normal\raw\attempt_058.csv,0.05288397722415539,2.0,5000,2026-07-29T21:29:42.290260+00:00
